GoogleID,store name,address,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
ChIJ7YAIlrM0K4gR-kFykOR3hqw,Tim Hortons,"555 Yonge St, Toronto, ON M4Y 3A6, Canada","{'10 a.m': 51, '6 a.m': 0, '7 a.m': 30, '8 a.m': 44, '9 a.m': 48, '11 a.m': 60, '12 p.m': 69, '1 p.m': 67, '2 p.m': 54, '3 p.m': 38, '4 p.m': 0, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0, '11 p.m': 0}","{'5 a.m': 0, '6 a.m': 13, '7 a.m': 38, '8 a.m': 63, '9 a.m': 68, '10 a.m': 64, '11 a.m': 61, '12 p.m': 60, '1 p.m': 53, '2 p.m': 44, '3 p.m': 35, '4 p.m': 34, '5 p.m': 44, '6 p.m': 56, '7 p.m': 56, '8 p.m': 40, '9 p.m': 17, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 36, '7 a.m': 66, '8 a.m': 78, '9 a.m': 72, '10 a.m': 65, '11 a.m': 66, '12 p.m': 66, '1 p.m': 58, '2 p.m': 46, '3 p.m': 37, '4 p.m': 34, '5 p.m': 36, '6 p.m': 38, '7 p.m': 35, '8 p.m': 28, '9 p.m': 19, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 52, '7 a.m': 81, '8 a.m': 81, '9 a.m': 63, '10 a.m': 57, '11 a.m': 68, '12 p.m': 77, '1 p.m': 72, '2 p.m': 55, '3 p.m': 38, '4 p.m': 32, '5 p.m': 35, '6 p.m': 41, '7 p.m': 43, '8 p.m': 38, '9 p.m': 27, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 33, '7 a.m': 66, '8 a.m': 86, '9 a.m': 86, '10 a.m': 77, '11 a.m': 77, '12 p.m': 83, '1 p.m': 85, '2 p.m': 77, '3 p.m': 61, '4 p.m': 46, '5 p.m': 39, '6 p.m': 39, '7 p.m': 41, '8 p.m': 38, '9 p.m': 28, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 32, '7 a.m': 75, '8 a.m': 100, '9 a.m': 87, '10 a.m': 72, '11 a.m': 81, '12 p.m': 91, '1 p.m': 77, '2 p.m': 54, '3 p.m': 44, '4 p.m': 51, '5 p.m': 61, '6 p.m': 61, '7 p.m': 50, '8 p.m': 31, '9 p.m': 14, '10 p.m': 0}","{'6 a.m': 0, '7 a.m': 22, '8 a.m': 24, '9 a.m': 43, '10 a.m': 61, '11 a.m': 64, '12 p.m': 52, '1 p.m': 38, '2 p.m': 29, '3 p.m': 25, '4 p.m': 0, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0, '11 p.m': 0}"
ChIJ3eveSVPL1IkRac5efNeMomw,Tim Hortons,"175 Bloor St E, Toronto, ON M4W 3R8, Canada","{'10 a.m': 70, '5 a.m': 0, '6 a.m': 6, '7 a.m': 17, '8 a.m': 38, '9 a.m': 60, '11 a.m': 64, '12 p.m': 47, '1 p.m': 32, '2 p.m': 31, '3 p.m': 40, '4 p.m': 45, '5 p.m': 40, '6 p.m': 37, '7 p.m': 40, '8 p.m': 25, '9 p.m': 6, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 27, '7 a.m': 44, '8 a.m': 61, '9 a.m': 71, '10 a.m': 70, '11 a.m': 58, '12 p.m': 43, '1 p.m': 28, '2 p.m': 22, '3 p.m': 24, '4 p.m': 33, '5 p.m': 42, '6 p.m': 44, '7 p.m': 37, '8 p.m': 25, '9 p.m': 12, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 100, '8 a.m': 25, '9 a.m': 34, '10 a.m': 42, '11 a.m': 46, '12 p.m': 43, '1 p.m': 35, '2 p.m': 26, '3 p.m': 20, '4 p.m': 20, '5 p.m': 26, '6 p.m': 34, '7 p.m': 36, '8 p.m': 30, '9 p.m': 17, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 18, '7 a.m': 57, '8 a.m': 60, '9 a.m': 58, '10 a.m': 71, '11 a.m': 71, '12 p.m': 55, '1 p.m': 34, '2 p.m': 22, '3 p.m': 24, '4 p.m': 36, '5 p.m': 52, '6 p.m': 57, '7 p.m': 48, '8 p.m': 30, '9 p.m': 14, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 20, '8 a.m': 38, '9 a.m': 56, '10 a.m': 66, '11 a.m': 61, '12 p.m': 46, '1 p.m': 32, '2 p.m': 25, '3 p.m': 25, '4 p.m': 29, '5 p.m': 33, '6 p.m': 34, '7 p.m': 31, '8 p.m': 25, '9 p.m': 17, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 37, '8 a.m': 37, '9 a.m': 38, '10 a.m': 47, '11 a.m': 51, '12 p.m': 49, '1 p.m': 44, '2 p.m': 38, '3 p.m': 37, '4 p.m': 38, '5 p.m': 40, '6 p.m': 37, '7 p.m': 32, '8 p.m': 23, '9 p.m': 14, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 20, '8 a.m': 38, '9 a.m': 57, '10 a.m': 68, '11 a.m': 64, '12 p.m': 47, '1 p.m': 31, '2 p.m': 25, '3 p.m': 32, '4 p.m': 47, '5 p.m': 57, '6 p.m': 55, '7 p.m': 41, '8 p.m': 23, '9 p.m': 9, '10 p.m': 0}"
ChIJHeYziq40K4gR_LCcUyF9JL0,Tim Hortons,"1170 Bay St., Toronto, ON M5S 2B4, Canada","{'6 a.m': 0, '7 a.m': 26, '8 a.m': 41, '9 a.m': 54, '10 a.m': 61, '11 a.m': 59, '12 p.m': 51, '1 p.m': 45, '2 p.m': 45, '3 p.m': 52, '4 p.m': 63, '5 p.m': 70, '6 p.m': 68, '7 p.m': 56, '8 p.m': 39, '9 p.m': 0, '10 p.m': 0, '11 p.m': 0}","{'5 a.m': 0, '6 a.m': 32, '7 a.m': 50, '8 a.m': 66, '9 a.m': 77, '10 a.m': 81, '11 a.m': 81, '12 p.m': 80, '1 p.m': 80, '2 p.m': 80, '3 p.m': 75, '4 p.m': 65, '5 p.m': 51, '6 p.m': 38, '7 p.m': 28, '8 p.m': 19, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 50, '7 a.m': 56, '8 a.m': 60, '9 a.m': 66, '10 a.m': 74, '11 a.m': 75, '12 p.m': 70, '1 p.m': 63, '2 p.m': 58, '3 p.m': 58, '4 p.m': 60, '5 p.m': 61, '6 p.m': 56, '7 p.m': 45, '8 p.m': 31, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 47, '7 a.m': 62, '8 a.m': 62, '9 a.m': 74, '10 a.m': 91, '11 a.m': 100, '12 p.m': 96, '1 p.m': 86, '2 p.m': 73, '3 p.m': 63, '4 p.m': 59, '5 p.m': 56, '6 p.m': 51, '7 p.m': 42, '8 p.m': 29, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 50, '7 a.m': 79, '8 a.m': 97, '9 a.m': 95, '10 a.m': 76, '11 a.m': 57, '12 p.m': 58, '1 p.m': 75, '2 p.m': 77, '3 p.m': 59, '4 p.m': 50, '5 p.m': 60, '6 p.m': 69, '7 p.m': 60, '8 p.m': 37, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 29, '7 a.m': 46, '8 a.m': 60, '9 a.m': 67, '10 a.m': 65, '11 a.m': 59, '12 p.m': 54, '1 p.m': 51, '2 p.m': 49, '3 p.m': 44, '4 p.m': 39, '5 p.m': 42, '6 p.m': 53, '7 p.m': 61, '8 p.m': 49, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 15, '7 a.m': 27, '8 a.m': 40, '9 a.m': 50, '10 a.m': 55, '11 a.m': 59, '12 p.m': 65, '1 p.m': 75, '2 p.m': 83, '3 p.m': 86, '4 p.m': 80, '5 p.m': 67, '6 p.m': 55, '7 p.m': 44, '8 p.m': 33, '9 p.m': 0, '10 p.m': 0}"
ChIJAQ_RhlPL1IkR6QyQAt1WSsc,Tim Hortons,"419 Bloor St E, Toronto, ON M4W 1H7, Canada","{'11 a.m': 16, '4 a.m': 0, '5 a.m': 0, '6 a.m': 30, '7 a.m': 30, '8 a.m': 16, '9 a.m': 5, '10 a.m': 5, '12 p.m': 19, '1 p.m': 11, '2 p.m': 2, '3 p.m': 2, '4 p.m': 2, '5 p.m': 8, '6 p.m': 13, '7 p.m': 19, '8 p.m': 19, '9 p.m': 19, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 16, '7 a.m': 25, '8 a.m': 30, '9 a.m': 36, '10 a.m': 41, '11 a.m': 63, '12 p.m': 86, '1 p.m': 80, '2 p.m': 58, '3 p.m': 52, '4 p.m': 52, '5 p.m': 52, '6 p.m': 47, '7 p.m': 36, '8 p.m': 25, '9 p.m': 11, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 22, '7 a.m': 41, '8 a.m': 61, '9 a.m': 77, '10 a.m': 94, '11 a.m': 100, '12 p.m': 100, '1 p.m': 88, '2 p.m': 77, '3 p.m': 61, '4 p.m': 50, '5 p.m': 38, '6 p.m': 33, '7 p.m': 30, '8 p.m': 27, '9 p.m': 25, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 30, '7 a.m': 50, '8 a.m': 66, '9 a.m': 77, '10 a.m': 83, '11 a.m': 80, '12 p.m': 75, '1 p.m': 63, '2 p.m': 55, '3 p.m': 47, '4 p.m': 41, '5 p.m': 36, '6 p.m': 30, '7 p.m': 25, '8 p.m': 19, '9 p.m': 11, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 30, '7 a.m': 50, '8 a.m': 69, '9 a.m': 83, '10 a.m': 88, '11 a.m': 86, '12 p.m': 77, '1 p.m': 63, '2 p.m': 52, '3 p.m': 44, '4 p.m': 41, '5 p.m': 41, '6 p.m': 41, '7 p.m': 41, '8 p.m': 36, '9 p.m': 25, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 13, '7 a.m': 22, '8 a.m': 27, '9 a.m': 33, '10 a.m': 38, '11 a.m': 44, '12 p.m': 52, '1 p.m': 58, '2 p.m': 58, '3 p.m': 52, '4 p.m': 44, '5 p.m': 36, '6 p.m': 33, '7 p.m': 33, '8 p.m': 36, '9 p.m': 33, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 11, '7 a.m': 25, '8 a.m': 36, '9 a.m': 44, '10 a.m': 47, '11 a.m': 41, '12 p.m': 30, '1 p.m': 19, '2 p.m': 13, '3 p.m': 11, '4 p.m': 13, '5 p.m': 16, '6 p.m': 22, '7 p.m': 25, '8 p.m': 27, '9 p.m': 25, '10 p.m': 0}"
ChIJJYPgm7w0K4gRcHLkGIzlDUc,Tim Hortons,"246 Bloor St W, Toronto, ON M5S 1V4, Canada","{'11 a.m': 38, '4 a.m': 0, '5 a.m': 2, '6 a.m': 5, '7 a.m': 9, '8 a.m': 15, '9 a.m': 23, '10 a.m': 32, '12 p.m': 42, '1 p.m': 42, '2 p.m': 38, '3 p.m': 32, '4 p.m': 28, '5 p.m': 28, '6 p.m': 28, '7 p.m': 23, '8 p.m': 14, '9 p.m': 5, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 5, '6 a.m': 13, '7 a.m': 25, '8 a.m': 38, '9 a.m': 46, '10 a.m': 48, '11 a.m': 48, '12 p.m': 51, '1 p.m': 55, '2 p.m': 51, '3 p.m': 44, '4 p.m': 39, '5 p.m': 38, '6 p.m': 33, '7 p.m': 23, '8 p.m': 11, '9 p.m': 4, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 2, '6 a.m': 11, '7 a.m': 32, '8 a.m': 57, '9 a.m': 63, '10 a.m': 48, '11 a.m': 42, '12 p.m': 63, '1 p.m': 75, '2 p.m': 55, '3 p.m': 40, '4 p.m': 40, '5 p.m': 40, '6 p.m': 34, '7 p.m': 25, '8 p.m': 15, '9 p.m': 7, '10 p.m': 3}","{'4 a.m': 0, '5 a.m': 3, '6 a.m': 9, '7 a.m': 19, '8 a.m': 34, '9 a.m': 48, '10 a.m': 58, '11 a.m': 59, '12 p.m': 53, '1 p.m': 46, '2 p.m': 42, '3 p.m': 42, '4 p.m': 42, '5 p.m': 40, '6 p.m': 35, '7 p.m': 26, '8 p.m': 18, '9 p.m': 11, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 2, '6 a.m': 11, '7 a.m': 29, '8 a.m': 53, '9 a.m': 63, '10 a.m': 57, '11 a.m': 61, '12 p.m': 85, '1 p.m': 100, '2 p.m': 82, '3 p.m': 51, '4 p.m': 36, '5 p.m': 39, '6 p.m': 40, '7 p.m': 30, '8 p.m': 17, '9 p.m': 6, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 7, '6 a.m': 15, '7 a.m': 26, '8 a.m': 37, '9 a.m': 42, '10 a.m': 42, '11 a.m': 40, '12 p.m': 40, '1 p.m': 44, '2 p.m': 47, '3 p.m': 48, '4 p.m': 44, '5 p.m': 38, '6 p.m': 29, '7 p.m': 21, '8 p.m': 13, '9 p.m': 7, '10 p.m': 3}","{'4 a.m': 0, '5 a.m': 3, '6 a.m': 9, '7 a.m': 19, '8 a.m': 24, '9 a.m': 25, '10 a.m': 29, '11 a.m': 39, '12 p.m': 50, '1 p.m': 56, '2 p.m': 52, '3 p.m': 42, '4 p.m': 30, '5 p.m': 23, '6 p.m': 22, '7 p.m': 23, '8 p.m': 19, '9 p.m': 12, '10 p.m': 5}"
ChIJHeYziq40K4gREZu8pI-2WGw,Tim Hortons,"769 Yonge St, Toronto, ON M4W 2G4, Canada","{'11 a.m': 30, '4 a.m': 0, '5 a.m': 1, '6 a.m': 1, '7 a.m': 3, '8 a.m': 7, '9 a.m': 11, '10 a.m': 18, '12 p.m': 49, '1 p.m': 74, '2 p.m': 92, '3 p.m': 93, '4 p.m': 77, '5 p.m': 53, '6 p.m': 36, '7 p.m': 29, '8 p.m': 24, '9 p.m': 15, '10 p.m': 5}","{'4 a.m': 0, '5 a.m': 1, '6 a.m': 11, '7 a.m': 29, '8 a.m': 32, '9 a.m': 22, '10 a.m': 22, '11 a.m': 29, '12 p.m': 36, '1 p.m': 40, '2 p.m': 41, '3 p.m': 37, '4 p.m': 32, '5 p.m': 25, '6 p.m': 18, '7 p.m': 12, '8 p.m': 8, '9 p.m': 5, '10 p.m': 2}","{'4 a.m': 0, '5 a.m': 8, '6 a.m': 21, '7 a.m': 32, '8 a.m': 35, '9 a.m': 30, '10 a.m': 25, '11 a.m': 26, '12 p.m': 32, '1 p.m': 40, '2 p.m': 45, '3 p.m': 45, '4 p.m': 41, '5 p.m': 34, '6 p.m': 26, '7 p.m': 20, '8 p.m': 13, '9 p.m': 8, '10 p.m': 5}","{'4 a.m': 0, '5 a.m': 6, '6 a.m': 17, '7 a.m': 31, '8 a.m': 41, '9 a.m': 43, '10 a.m': 35, '11 a.m': 26, '12 p.m': 27, '1 p.m': 37, '2 p.m': 54, '3 p.m': 63, '4 p.m': 60, '5 p.m': 45, '6 p.m': 27, '7 p.m': 13, '8 p.m': 6, '9 p.m': 3, '10 p.m': 3}","{'4 a.m': 0, '5 a.m': 7, '6 a.m': 15, '7 a.m': 26, '8 a.m': 35, '9 a.m': 35, '10 a.m': 30, '11 a.m': 29, '12 p.m': 37, '1 p.m': 51, '2 p.m': 63, '3 p.m': 67, '4 p.m': 60, '5 p.m': 46, '6 p.m': 31, '7 p.m': 20, '8 p.m': 11, '9 p.m': 7, '10 p.m': 6}","{'4 a.m': 0, '5 a.m': 12, '6 a.m': 24, '7 a.m': 35, '8 a.m': 43, '9 a.m': 44, '10 a.m': 43, '11 a.m': 43, '12 p.m': 45, '1 p.m': 50, '2 p.m': 54, '3 p.m': 53, '4 p.m': 48, '5 p.m': 40, '6 p.m': 31, '7 p.m': 24, '8 p.m': 17, '9 p.m': 12, '10 p.m': 8}","{'4 a.m': 0, '5 a.m': 1, '6 a.m': 3, '7 a.m': 7, '8 a.m': 12, '9 a.m': 16, '10 a.m': 21, '11 a.m': 29, '12 p.m': 41, '1 p.m': 65, '2 p.m': 91, '3 p.m': 100, '4 p.m': 82, '5 p.m': 50, '6 p.m': 24, '7 p.m': 11, '8 p.m': 7, '9 p.m': 1, '10 p.m': 1}"
ChIJQYa4K6w0K4gRWex8DUl7bkQ,Tim Hortons,"2 Bloor St E, Toronto, ON M4W 1A8, Canada","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 37, '8 a.m': 33, '9 a.m': 27, '10 a.m': 38, '11 a.m': 61, '12 p.m': 70, '1 p.m': 55, '2 p.m': 42, '3 p.m': 55, '4 p.m': 64, '5 p.m': 35, '6 p.m': 9, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 38, '8 a.m': 88, '9 a.m': 100, '10 a.m': 68, '11 a.m': 55, '12 p.m': 62, '1 p.m': 57, '2 p.m': 48, '3 p.m': 62, '4 p.m': 88, '5 p.m': 74, '6 p.m': 33, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 16, '7 a.m': 33, '8 a.m': 46, '9 a.m': 48, '10 a.m': 44, '11 a.m': 53, '12 p.m': 74, '1 p.m': 85, '2 p.m': 83, '3 p.m': 75, '4 p.m': 59, '5 p.m': 33, '6 p.m': 11, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 33, '8 a.m': 57, '9 a.m': 72, '10 a.m': 72, '11 a.m': 55, '12 p.m': 40, '1 p.m': 44, '2 p.m': 72, '3 p.m': 98, '4 p.m': 88, '5 p.m': 53, '6 p.m': 20, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 18, '8 a.m': 35, '9 a.m': 55, '10 a.m': 72, '11 a.m': 79, '12 p.m': 70, '1 p.m': 55, '2 p.m': 48, '3 p.m': 61, '4 p.m': 74, '5 p.m': 51, '6 p.m': 18, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}",{},{}
ChIJl2Zkh4_L1IkRA1NaHSee7Fc,Tim Hortons,"175 Dundas St E, Toronto, ON M5A 1Z4, Canada","{'9 a.m': 87, '5 a.m': 0, '6 a.m': 41, '7 a.m': 57, '8 a.m': 74, '10 a.m': 95, '11 a.m': 96, '12 p.m': 91, '1 p.m': 80, '2 p.m': 64, '3 p.m': 54, '4 p.m': 56, '5 p.m': 76, '6 p.m': 97, '7 p.m': 94, '8 p.m': 62, '9 p.m': 24, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 49, '8 a.m': 75, '9 a.m': 91, '10 a.m': 95, '11 a.m': 85, '12 p.m': 72, '1 p.m': 62, '2 p.m': 57, '3 p.m': 56, '4 p.m': 57, '5 p.m': 56, '6 p.m': 52, '7 p.m': 47, '8 p.m': 38, '9 p.m': 28, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 35, '7 a.m': 54, '8 a.m': 70, '9 a.m': 84, '10 a.m': 94, '11 a.m': 97, '12 p.m': 94, '1 p.m': 82, '2 p.m': 64, '3 p.m': 49, '4 p.m': 47, '5 p.m': 62, '6 p.m': 81, '7 p.m': 80, '8 p.m': 55, '9 p.m': 22, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 42, '7 a.m': 60, '8 a.m': 75, '9 a.m': 87, '10 a.m': 96, '11 a.m': 100, '12 p.m': 96, '1 p.m': 85, '2 p.m': 70, '3 p.m': 56, '4 p.m': 50, '5 p.m': 58, '6 p.m': 72, '7 p.m': 77, '8 p.m': 63, '9 p.m': 37, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 49, '7 a.m': 70, '8 a.m': 83, '9 a.m': 83, '10 a.m': 75, '11 a.m': 67, '12 p.m': 61, '1 p.m': 57, '2 p.m': 51, '3 p.m': 42, '4 p.m': 36, '5 p.m': 43, '6 p.m': 62, '7 p.m': 75, '8 p.m': 68, '9 p.m': 42, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 36, '7 a.m': 54, '8 a.m': 71, '9 a.m': 83, '10 a.m': 85, '11 a.m': 80, '12 p.m': 67, '1 p.m': 55, '2 p.m': 49, '3 p.m': 55, '4 p.m': 71, '5 p.m': 89, '6 p.m': 92, '7 p.m': 80, '8 p.m': 55, '9 p.m': 31, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 41, '7 a.m': 57, '8 a.m': 74, '9 a.m': 87, '10 a.m': 95, '11 a.m': 97, '12 p.m': 91, '1 p.m': 81, '2 p.m': 65, '3 p.m': 49, '4 p.m': 40, '5 p.m': 43, '6 p.m': 63, '7 p.m': 78, '8 p.m': 65, '9 p.m': 32, '10 p.m': 0}"
ChIJpzigsH3L1IkRFfne2wTd3VU,Tim Hortons,"26 Dundas St E, Toronto, ON M5B 2L6, Canada",{'7 a.m': 6},{},{},{},{},{},{}
ChIJ8ex6zco0K4gRjLZu7rhWN9s,Tim Hortons,"10 Dundas St E Suite 104, Toronto, ON M5B 2G8, Canada",{'5 a.m': 8},{},{},{},{},{},{}
ChIJB0WBZzrL1IkReal_H7OJdzI,Tim Hortons,"176 Front St E, Toronto, ON M5A 1E6, Canada","{'8 a.m': 15, '5 a.m': 0, '6 a.m': 12, '7 a.m': 12, '9 a.m': 18, '10 a.m': 24, '11 a.m': 33, '12 p.m': 36, '1 p.m': 39, '2 p.m': 33, '3 p.m': 24, '4 p.m': 18, '5 p.m': 12, '6 p.m': 6, '7 p.m': 3, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 12, '7 a.m': 24, '8 a.m': 33, '9 a.m': 42, '10 a.m': 45, '11 a.m': 45, '12 p.m': 39, '1 p.m': 33, '2 p.m': 24, '3 p.m': 21, '4 p.m': 18, '5 p.m': 18, '6 p.m': 15, '7 p.m': 12, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 15, '7 a.m': 39, '8 a.m': 63, '9 a.m': 63, '10 a.m': 54, '11 a.m': 63, '12 p.m': 84, '1 p.m': 100, '2 p.m': 87, '3 p.m': 60, '4 p.m': 33, '5 p.m': 15, '6 p.m': 6, '7 p.m': 3, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 36, '8 a.m': 69, '9 a.m': 75, '10 a.m': 66, '11 a.m': 75, '12 p.m': 72, '1 p.m': 48, '2 p.m': 27, '3 p.m': 21, '4 p.m': 18, '5 p.m': 15, '6 p.m': 12, '7 p.m': 6, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 36, '8 a.m': 66, '9 a.m': 66, '10 a.m': 45, '11 a.m': 75, '12 p.m': 75, '1 p.m': 27, '2 p.m': 30, '3 p.m': 42, '4 p.m': 54, '5 p.m': 57, '6 p.m': 54, '7 p.m': 45, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 15, '8 a.m': 27, '9 a.m': 42, '10 a.m': 57, '11 a.m': 69, '12 p.m': 78, '1 p.m': 75, '2 p.m': 66, '3 p.m': 51, '4 p.m': 36, '5 p.m': 24, '6 p.m': 15, '7 p.m': 9, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 3, '7 a.m': 3, '8 a.m': 15, '9 a.m': 33, '10 a.m': 42, '11 a.m': 36, '12 p.m': 27, '1 p.m': 33, '2 p.m': 45, '3 p.m': 42, '4 p.m': 33, '5 p.m': 24, '6 p.m': 21, '7 p.m': 21, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}"
ChIJ4WI43C_L1IkRa4UXlmNVXgs,Tim Hortons,"77 Lower Jarvis St, Toronto, ON M5E 1N1, Canada","{'8 a.m': 27, '5 a.m': 0, '6 a.m': 3, '7 a.m': 11, '9 a.m': 43, '10 a.m': 48, '11 a.m': 44, '12 p.m': 38, '1 p.m': 38, '2 p.m': 39, '3 p.m': 39, '4 p.m': 36, '5 p.m': 32, '6 p.m': 25, '7 p.m': 19, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 11, '7 a.m': 33, '8 a.m': 63, '9 a.m': 82, '10 a.m': 77, '11 a.m': 63, '12 p.m': 55, '1 p.m': 46, '2 p.m': 33, '3 p.m': 23, '4 p.m': 26, '5 p.m': 31, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 12, '7 a.m': 36, '8 a.m': 66, '9 a.m': 77, '10 a.m': 63, '11 a.m': 41, '12 p.m': 31, '1 p.m': 30, '2 p.m': 29, '3 p.m': 26, '4 p.m': 25, '5 p.m': 26, '6 p.m': 25, '7 p.m': 20, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 18, '7 a.m': 45, '8 a.m': 74, '9 a.m': 79, '10 a.m': 58, '11 a.m': 38, '12 p.m': 48, '1 p.m': 45, '2 p.m': 26, '3 p.m': 23, '4 p.m': 24, '5 p.m': 22, '6 p.m': 20, '7 p.m': 16, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 5, '7 a.m': 12, '8 a.m': 49, '9 a.m': 100, '10 a.m': 62, '11 a.m': 40, '12 p.m': 44, '1 p.m': 47, '2 p.m': 48, '3 p.m': 44, '4 p.m': 39, '5 p.m': 32, '6 p.m': 24, '7 p.m': 16, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 10, '7 a.m': 43, '8 a.m': 82, '9 a.m': 74, '10 a.m': 41, '11 a.m': 30, '12 p.m': 33, '1 p.m': 38, '2 p.m': 39, '3 p.m': 35, '4 p.m': 29, '5 p.m': 21, '6 p.m': 13, '7 p.m': 7, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 1, '7 a.m': 15, '8 a.m': 39, '9 a.m': 55, '10 a.m': 47, '11 a.m': 32, '12 p.m': 29, '1 p.m': 35, '2 p.m': 33, '3 p.m': 25, '4 p.m': 25, '5 p.m': 34, '6 p.m': 34, '7 p.m': 21, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}"
ChIJzQaiozXL1IkRpzcwykmW4pE,Tim Hortons,"241 Church St, Toronto, ON M5B 1Z4, Canada",{'5 a.m': 6},{},{},{},{},{},{}
ChIJv25bjpnL1IkRRJ9Z20fFyms,Tim Hortons,"21 Harbour St, Toronto, ON M5J 2Y4, Canada",{'5 a.m': 9},{},{},{},{},{},{}
ChIJvSQrSNHL1IkRc5uGpQI0Bmc,Tim Hortons,"The PATH - Maple Leaf Square, Toronto, ON M5J 2J3, Canada",{},{},{},{},{},{},{}
ChIJOb2NOCTL1IkRw4H22JSrkZI,Tim Hortons,"51 Dockside Dr, Toronto, ON M5A 0B6, Canada",{'5 a.m': 7},{},{},{},{},{},{}
